DateKey,Date,Day,Month,MonthShort,MonthNo,Quarter,Year,WeekdayNo,IsWeekend,FiscalYear,FiscalQuarter,IsHoliday,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,DayNumberOfWeek,SpanishMonthName,FrenchMonthName,CalendarSemester,FiscalSemester
20200118,2020-01-18,Saturday,January,Jan,1,1,2020,6,True,2020,1,False,Sábado,Samedi,18,18,3,6,Enero,Janvier,1,1
20200119,2020-01-19,Sunday,January,Jan,1,1,2020,7,True,2020,2,False,Domingo,Dimanche,19,19,3,7,Enero,Janvier,1,1
20200120,2020-01-20,Monday,January,Jan,1,1,2020,1,False,2020,1,False,Lunes,Lundi,20,20,4,1,Enero,Janvier,1,1
20200121,2020-01-21,Tuesday,January,Jan,1,1,2020,2,False,2020,1,False,Martes,Mardi,21,21,4,2,Enero,Janvier,1,1
20200122,2020-01-22,Wednesday,January,Jan,1,1,2020,3,False,2019,4,False,Miércoles,Mercredi,22,22,4,3,Enero,Janvier,1,2
20200123,2020-01-23,Thursday,January,Jan,1,1,2020,4,False,2019,2,False,Jueves,Jeudi,23,23,4,4,Enero,Janvier,1,1
20200124,2020-01-24,Friday,January,Jan,1,1,2020,5,False,2020,2,False,Viernes,Vendredi,24,24,4,5,Enero,Janvier,1,1
20200125,2020-01-25,Saturday,January,Jan,1,1,2020,6,True,2020,3,False,Sábado,Samedi,25,25,4,6,Enero,Janvier,1,2
20200126,2020-01-26,Sunday,January,Jan,1,1,2020,7,True,2020,2,False,Domingo,Dimanche,26,26,4,7,Enero,Janvier,1,1
20200127,2020-01-27,Monday,January,Jan,1,1,2020,1,False,2019,2,False,Lunes,Lundi,27,27,5,1,Enero,Janvier,1,1
20200128,2020-01-28,Tuesday,January,Jan,1,1,2020,2,False,2019,3,False,Martes,Mardi,28,28,5,2,Enero,Janvier,1,2
20200129,2020-01-29,Wednesday,January,Jan,1,1,2020,3,False,2020,2,False,Miércoles,Mercredi,29,29,5,3,Enero,Janvier,1,1
20200130,2020-01-30,Thursday,January,Jan,1,1,2020,4,False,2019,2,False,Jueves,Jeudi,30,30,5,4,Enero,Janvier,1,1
20200131,2020-01-31,Friday,January,Jan,1,1,2020,5,False,2020,2,False,Viernes,Vendredi,31,31,5,5,Enero,Janvier,1,1
20200201,2020-02-01,Saturday,February,Feb,2,1,2020,6,True,2020,2,False,Sábado,Samedi,1,32,5,6,Febrero,Février,1,1
20200202,2020-02-02,Sunday,February,Feb,2,1,2020,7,True,2019,3,False,Domingo,Dimanche,2,33,5,7,Febrero,Février,1,2
20200203,2020-02-03,Monday,February,Feb,2,1,2020,1,False,2020,2,False,Lunes,Lundi,3,34,6,1,Febrero,Février,1,1
20200204,2020-02-04,Tuesday,February,Feb,2,1,2020,2,False,2020,2,False,Martes,Mardi,4,35,6,2,Febrero,Février,1,1
20200205,2020-02-05,Wednesday,February,Feb,2,1,2020,3,False,2019,3,False,Miércoles,Mercredi,5,36,6,3,Febrero,Février,1,2
20200206,2020-02-06,Thursday,February,Feb,2,1,2020,4,False,2020,4,False,Jueves,Jeudi,6,37,6,4,Febrero,Février,1,2
20200207,2020-02-07,Friday,February,Feb,2,1,2020,5,False,2020,1,True,Viernes,Vendredi,7,38,6,5,Febrero,Février,1,1
20200208,2020-02-08,Saturday,February,Feb,2,1,2020,6,True,2020,4,False,Sábado,Samedi,8,39,6,6,Febrero,Février,1,2
20200209,2020-02-09,Sunday,February,Feb,2,1,2020,7,True,2019,3,False,Domingo,Dimanche,9,40,6,7,Febrero,Février,1,2
20200210,2020-02-10,Monday,February,Feb,2,1,2020,1,False,2020,1,True,Lunes,Lundi,10,41,7,1,Febrero,Février,1,1
20200211,2020-02-11,Tuesday,February,Feb,2,1,2020,2,False,2019,3,False,Martes,Mardi,11,42,7,2,Febrero,Février,1,2
20200212,2020-02-12,Wednesday,February,Feb,2,1,2020,3,False,2019,3,False,Miércoles,Mercredi,12,43,7,3,Febrero,Février,1,2
20200213,2020-02-13,Thursday,February,Feb,2,1,2020,4,False,2020,2,False,Jueves,Jeudi,13,44,7,4,Febrero,Février,1,1
20200214,2020-02-14,Friday,February,Feb,2,1,2020,5,False,2019,1,False,Viernes,Vendredi,14,45,7,5,Febrero,Février,1,1
20200215,2020-02-15,Saturday,February,Feb,2,1,2020,6,True,2019,2,False,Sábado,Samedi,15,46,7,6,Febrero,Février,1,1
20200216,2020-02-16,Sunday,February,Feb,2,1,2020,7,True,2020,1,False,Domingo,Dimanche,16,47,7,7,Febrero,Février,1,1
20200217,2020-02-17,Monday,February,Feb,2,1,2020,1,False,2020,3,False,Lunes,Lundi,17,48,8,1,Febrero,Février,1,2
20200218,2020-02-18,Tuesday,February,Feb,2,1,2020,2,False,2020,3,False,Martes,Mardi,18,49,8,2,Febrero,Février,1,2
20200219,2020-02-19,Wednesday,February,Feb,2,1,2020,3,False,2020,4,False,Miércoles,Mercredi,19,50,8,3,Febrero,Février,1,2
20200220,2020-02-20,Thursday,February,Feb,2,1,2020,4,False,2019,1,False,Jueves,Jeudi,20,51,8,4,Febrero,Février,1,1
20200221,2020-02-21,Friday,February,Feb,2,1,2020,5,False,2019,2,True,Viernes,Vendredi,21,52,8,5,Febrero,Février,1,1
20200222,2020-02-22,Saturday,February,Feb,2,1,2020,6,True,2019,4,False,Sábado,Samedi,22,53,8,6,Febrero,Février,1,2
20200223,2020-02-23,Sunday,February,Feb,2,1,2020,7,True,2020,4,False,Domingo,Dimanche,23,54,8,7,Febrero,Février,1,2
20200224,2020-02-24,Monday,February,Feb,2,1,2020,1,False,2020,4,False,Lunes,Lundi,24,55,9,1,Febrero,Février,1,2
20200225,2020-02-25,Tuesday,February,Feb,2,1,2020,2,False,2020,2,True,Martes,Mardi,25,56,9,2,Febrero,Février,1,1
20200226,2020-02-26,Wednesday,February,Feb,2,1,2020,3,False,2020,4,False,Miércoles,Mercredi,26,57,9,3,Febrero,Février,1,2
20200227,2020-02-27,Thursday,February,Feb,2,1,2020,4,False,2019,2,False,Jueves,Jeudi,27,58,9,4,Febrero,Février,1,1
20200228,2020-02-28,Friday,February,Feb,2,1,2020,5,False,2019,4,False,Viernes,Vendredi,28,59,9,5,Febrero,Février,1,2
20200229,2020-02-29,Saturday,February,Feb,2,1,2020,6,True,2019,2,False,Sábado,Samedi,29,60,9,6,Febrero,Février,1,1
20200301,2020-03-01,Sunday,March,Mar,3,1,2020,7,True,2020,3,False,Domingo,Dimanche,1,61,9,7,Marzo,Mars,1,2
20200302,2020-03-02,Monday,March,Mar,3,1,2020,1,False,2019,3,False,Lunes,Lundi,2,62,10,1,Marzo,Mars,1,2
20200303,2020-03-03,Tuesday,March,Mar,3,1,2020,2,False,2020,3,False,Martes,Mardi,3,63,10,2,Marzo,Mars,1,2
20200304,2020-03-04,Wednesday,March,Mar,3,1,2020,3,False,2019,3,False,Miércoles,Mercredi,4,64,10,3,Marzo,Mars,1,2
20200305,2020-03-05,Thursday,March,Mar,3,1,2020,4,False,2019,3,False,Jueves,Jeudi,5,65,10,4,Marzo,Mars,1,2
20200306,2020-03-06,Friday,March,Mar,3,1,2020,5,False,2019,4,False,Viernes,Vendredi,6,66,10,5,Marzo,Mars,1,2
20200307,2020-03-07,Saturday,March,Mar,3,1,2020,6,True,2020,4,False,Sábado,Samedi,7,67,10,6,Marzo,Mars,1,2
20200308,2020-03-08,Sunday,March,Mar,3,1,2020,7,True,2020,4,False,Domingo,Dimanche,8,68,10,7,Marzo,Mars,1,2
20200309,2020-03-09,Monday,March,Mar,3,1,2020,1,False,2019,2,False,Lunes,Lundi,9,69,11,1,Marzo,Mars,1,1
20200310,2020-03-10,Tuesday,March,Mar,3,1,2020,2,False,2019,2,False,Martes,Mardi,10,70,11,2,Marzo,Mars,1,1
20200311,2020-03-11,Wednesday,March,Mar,3,1,2020,3,False,2020,2,False,Miércoles,Mercredi,11,71,11,3,Marzo,Mars,1,1
20200312,2020-03-12,Thursday,March,Mar,3,1,2020,4,False,2019,2,True,Jueves,Jeudi,12,72,11,4,Marzo,Mars,1,1
20200313,2020-03-13,Friday,March,Mar,3,1,2020,5,False,2020,3,True,Viernes,Vendredi,13,73,11,5,Marzo,Mars,1,2
20200314,2020-03-14,Saturday,March,Mar,3,1,2020,6,True,2020,3,False,Sábado,Samedi,14,74,11,6,Marzo,Mars,1,2
20200315,2020-03-15,Sunday,March,Mar,3,1,2020,7,True,2019,3,False,Domingo,Dimanche,15,75,11,7,Marzo,Mars,1,2
20200316,2020-03-16,Monday,March,Mar,3,1,2020,1,False,2019,1,False,Lunes,Lundi,16,76,12,1,Marzo,Mars,1,1
20200317,2020-03-17,Tuesday,March,Mar,3,1,2020,2,False,2020,4,False,Martes,Mardi,17,77,12,2,Marzo,Mars,1,2
20200318,2020-03-18,Wednesday,March,Mar,3,1,2020,3,False,2019,2,False,Miércoles,Mercredi,18,78,12,3,Marzo,Mars,1,1
20200319,2020-03-19,Thursday,March,Mar,3,1,2020,4,False,2019,2,False,Jueves,Jeudi,19,79,12,4,Marzo,Mars,1,1
20200320,2020-03-20,Friday,March,Mar,3,1,2020,5,False,2020,3,False,Viernes,Vendredi,20,80,12,5,Marzo,Mars,1,2
20200321,2020-03-21,Saturday,March,Mar,3,1,2020,6,True,2020,2,False,Sábado,Samedi,21,81,12,6,Marzo,Mars,1,1
20200322,2020-03-22,Sunday,March,Mar,3,1,2020,7,True,2020,2,False,Domingo,Dimanche,22,82,12,7,Marzo,Mars,1,1
20200323,2020-03-23,Monday,March,Mar,3,1,2020,1,False,2020,4,False,Lunes,Lundi,23,83,13,1,Marzo,Mars,1,2
20200324,2020-03-24,Tuesday,March,Mar,3,1,2020,2,False,2019,3,False,Martes,Mardi,24,84,13,2,Marzo,Mars,1,2
20200325,2020-03-25,Wednesday,March,Mar,3,1,2020,3,False,2019,4,False,Miércoles,Mercredi,25,85,13,3,Marzo,Mars,1,2
20200326,2020-03-26,Thursday,March,Mar,3,1,2020,4,False,2020,1,False,Jueves,Jeudi,26,86,13,4,Marzo,Mars,1,1
20200327,2020-03-27,Friday,March,Mar,3,1,2020,5,False,2020,1,False,Viernes,Vendredi,27,87,13,5,Marzo,Mars,1,1
20200328,2020-03-28,Saturday,March,Mar,3,1,2020,6,True,2019,1,False,Sábado,Samedi,28,88,13,6,Marzo,Mars,1,1
20200329,2020-03-29,Sunday,March,Mar,3,1,2020,7,True,2020,3,False,Domingo,Dimanche,29,89,13,7,Marzo,Mars,1,2
20200330,2020-03-30,Monday,March,Mar,3,1,2020,1,False,2019,2,False,Lunes,Lundi,30,90,14,1,Marzo,Mars,1,1
20200331,2020-03-31,Tuesday,March,Mar,3,1,2020,2,False,2019,3,False,Martes,Mardi,31,91,14,2,Marzo,Mars,1,2
20200401,2020-04-01,Wednesday,April,Apr,4,2,2020,3,False,2019,3,False,Miércoles,Mercredi,1,92,14,3,Abril,Avril,1,2
20200402,2020-04-02,Thursday,April,Apr,4,2,2020,4,False,2019,2,False,Jueves,Jeudi,2,93,14,4,Abril,Avril,1,1
20200403,2020-04-03,Friday,April,Apr,4,2,2020,5,False,2019,4,False,Viernes,Vendredi,3,94,14,5,Abril,Avril,1,2
20200404,2020-04-04,Saturday,April,Apr,4,2,2020,6,True,2019,1,False,Sábado,Samedi,4,95,14,6,Abril,Avril,1,1
20200405,2020-04-05,Sunday,April,Apr,4,2,2020,7,True,2019,4,False,Domingo,Dimanche,5,96,14,7,Abril,Avril,1,2
20200406,2020-04-06,Monday,April,Apr,4,2,2020,1,False,2020,1,False,Lunes,Lundi,6,97,15,1,Abril,Avril,1,1
20200407,2020-04-07,Tuesday,April,Apr,4,2,2020,2,False,2020,3,False,Martes,Mardi,7,98,15,2,Abril,Avril,1,2
20200408,2020-04-08,Wednesday,April,Apr,4,2,2020,3,False,2020,1,False,Miércoles,Mercredi,8,99,15,3,Abril,Avril,1,1
20200409,2020-04-09,Thursday,April,Apr,4,2,2020,4,False,2020,3,False,Jueves,Jeudi,9,100,15,4,Abril,Avril,1,2
20200410,2020-04-10,Friday,April,Apr,4,2,2020,5,False,2019,4,False,Viernes,Vendredi,10,101,15,5,Abril,Avril,1,2
20200411,2020-04-11,Saturday,April,Apr,4,2,2020,6,True,2019,3,False,Sábado,Samedi,11,102,15,6,Abril,Avril,1,2
20200412,2020-04-12,Sunday,April,Apr,4,2,2020,7,True,2020,4,False,Domingo,Dimanche,12,103,15,7,Abril,Avril,1,2
20200413,2020-04-13,Monday,April,Apr,4,2,2020,1,False,2019,2,False,Lunes,Lundi,13,104,16,1,Abril,Avril,1,1
20200414,2020-04-14,Tuesday,April,Apr,4,2,2020,2,False,2020,2,False,Martes,Mardi,14,105,16,2,Abril,Avril,1,1
20200415,2020-04-15,Wednesday,April,Apr,4,2,2020,3,False,2019,2,False,Miércoles,Mercredi,15,106,16,3,Abril,Avril,1,1
20200416,2020-04-16,Thursday,April,Apr,4,2,2020,4,False,2020,3,False,Jueves,Jeudi,16,107,16,4,Abril,Avril,1,2
20200417,2020-04-17,Friday,April,Apr,4,2,2020,5,False,2019,2,False,Viernes,Vendredi,17,108,16,5,Abril,Avril,1,1
20200418,2020-04-18,Saturday,April,Apr,4,2,2020,6,True,2020,1,False,Sábado,Samedi,18,109,16,6,Abril,Avril,1,1
20200419,2020-04-19,Sunday,April,Apr,4,2,2020,7,True,2020,4,True,Domingo,Dimanche,19,110,16,7,Abril,Avril,1,2
20200420,2020-04-20,Monday,April,Apr,4,2,2020,1,False,2020,4,False,Lunes,Lundi,20,111,17,1,Abril,Avril,1,2
20200421,2020-04-21,Tuesday,April,Apr,4,2,2020,2,False,2019,1,False,Martes,Mardi,21,112,17,2,Abril,Avril,1,1
20200422,2020-04-22,Wednesday,April,Apr,4,2,2020,3,False,2020,3,False,Miércoles,Mercredi,22,113,17,3,Abril,Avril,1,2
20200423,2020-04-23,Thursday,April,Apr,4,2,2020,4,False,2020,3,False,Jueves,Jeudi,23,114,17,4,Abril,Avril,1,2
20200424,2020-04-24,Friday,April,Apr,4,2,2020,5,False,2020,4,False,Viernes,Vendredi,24,115,17,5,Abril,Avril,1,2
20200425,2020-04-25,Saturday,April,Apr,4,2,2020,6,True,2020,2,False,Sábado,Samedi,25,116,17,6,Abril,Avril,1,1
20200426,2020-04-26,Sunday,April,Apr,4,2,2020,7,True,2020,3,False,Domingo,Dimanche,26,117,17,7,Abril,Avril,1,2
20200427,2020-04-27,Monday,April,Apr,4,2,2020,1,False,2019,3,False,Lunes,Lundi,27,118,18,1,Abril,Avril,1,2
20200428,2020-04-28,Tuesday,April,Apr,4,2,2020,2,False,2020,1,False,Martes,Mardi,28,119,18,2,Abril,Avril,1,1
20200429,2020-04-29,Wednesday,April,Apr,4,2,2020,3,False,2020,1,False,Miércoles,Mercredi,29,120,18,3,Abril,Avril,1,1
20200430,2020-04-30,Thursday,April,Apr,4,2,2020,4,False,2020,2,False,Jueves,Jeudi,30,121,18,4,Abril,Avril,1,1
20200501,2020-05-01,Friday,May,May,5,2,2020,5,False,2019,3,False,Viernes,Vendredi,1,122,18,5,Mayo,Mai,1,2
20200502,2020-05-02,Saturday,May,May,5,2,2020,6,True,2019,3,True,Sábado,Samedi,2,123,18,6,Mayo,Mai,1,2
20200503,2020-05-03,Sunday,May,May,5,2,2020,7,True,2020,1,False,Domingo,Dimanche,3,124,18,7,Mayo,Mai,1,1
20200504,2020-05-04,Monday,May,May,5,2,2020,1,False,2020,3,False,Lunes,Lundi,4,125,19,1,Mayo,Mai,1,2
20200505,2020-05-05,Tuesday,May,May,5,2,2020,2,False,2019,4,False,Martes,Mardi,5,126,19,2,Mayo,Mai,1,2
20200506,2020-05-06,Wednesday,May,May,5,2,2020,3,False,2020,1,False,Miércoles,Mercredi,6,127,19,3,Mayo,Mai,1,1
20200507,2020-05-07,Thursday,May,May,5,2,2020,4,False,2019,2,True,Jueves,Jeudi,7,128,19,4,Mayo,Mai,1,1
20200508,2020-05-08,Friday,May,May,5,2,2020,5,False,2019,1,False,Viernes,Vendredi,8,129,19,5,Mayo,Mai,1,1
20200509,2020-05-09,Saturday,May,May,5,2,2020,6,True,2019,3,False,Sábado,Samedi,9,130,19,6,Mayo,Mai,1,2
20200510,2020-05-10,Sunday,May,May,5,2,2020,7,True,2019,2,False,Domingo,Dimanche,10,131,19,7,Mayo,Mai,1,1
20200511,2020-05-11,Monday,May,May,5,2,2020,1,False,2020,1,False,Lunes,Lundi,11,132,20,1,Mayo,Mai,1,1
20200512,2020-05-12,Tuesday,May,May,5,2,2020,2,False,2019,4,False,Martes,Mardi,12,133,20,2,Mayo,Mai,1,2
20200513,2020-05-13,Wednesday,May,May,5,2,2020,3,False,2020,4,False,Miércoles,Mercredi,13,134,20,3,Mayo,Mai,1,2
20200514,2020-05-14,Thursday,May,May,5,2,2020,4,False,2020,1,False,Jueves,Jeudi,14,135,20,4,Mayo,Mai,1,1
20200515,2020-05-15,Friday,May,May,5,2,2020,5,False,2020,4,False,Viernes,Vendredi,15,136,20,5,Mayo,Mai,1,2
20200516,2020-05-16,Saturday,May,May,5,2,2020,6,True,2020,4,False,Sábado,Samedi,16,137,20,6,Mayo,Mai,1,2
20200517,2020-05-17,Sunday,May,May,5,2,2020,7,True,2019,4,False,Domingo,Dimanche,17,138,20,7,Mayo,Mai,1,2
20200518,2020-05-18,Monday,May,May,5,2,2020,1,False,2020,2,False,Lunes,Lundi,18,139,21,1,Mayo,Mai,1,1
20200519,2020-05-19,Tuesday,May,May,5,2,2020,2,False,2020,4,False,Martes,Mardi,19,140,21,2,Mayo,Mai,1,2
20200520,2020-05-20,Wednesday,May,May,5,2,2020,3,False,2019,4,False,Miércoles,Mercredi,20,141,21,3,Mayo,Mai,1,2
20200521,2020-05-21,Thursday,May,May,5,2,2020,4,False,2020,4,False,Jueves,Jeudi,21,142,21,4,Mayo,Mai,1,2
20200522,2020-05-22,Friday,May,May,5,2,2020,5,False,2020,2,False,Viernes,Vendredi,22,143,21,5,Mayo,Mai,1,1
20200523,2020-05-23,Saturday,May,May,5,2,2020,6,True,2020,1,False,Sábado,Samedi,23,144,21,6,Mayo,Mai,1,1
20200524,2020-05-24,Sunday,May,May,5,2,2020,7,True,2020,3,False,Domingo,Dimanche,24,145,21,7,Mayo,Mai,1,2
20200525,2020-05-25,Monday,May,May,5,2,2020,1,False,2020,4,False,Lunes,Lundi,25,146,22,1,Mayo,Mai,1,2
20200526,2020-05-26,Tuesday,May,May,5,2,2020,2,False,2019,1,False,Martes,Mardi,26,147,22,2,Mayo,Mai,1,1
20200527,2020-05-27,Wednesday,May,May,5,2,2020,3,False,2020,4,False,Miércoles,Mercredi,27,148,22,3,Mayo,Mai,1,2
20200528,2020-05-28,Thursday,May,May,5,2,2020,4,False,2020,2,False,Jueves,Jeudi,28,149,22,4,Mayo,Mai,1,1
20200529,2020-05-29,Friday,May,May,5,2,2020,5,False,2019,1,False,Viernes,Vendredi,29,150,22,5,Mayo,Mai,1,1
20200530,2020-05-30,Saturday,May,May,5,2,2020,6,True,2019,2,False,Sábado,Samedi,30,151,22,6,Mayo,Mai,1,1
20200531,2020-05-31,Sunday,May,May,5,2,2020,7,True,2019,4,False,Domingo,Dimanche,31,152,22,7,Mayo,Mai,1,2
20200601,2020-06-01,Monday,June,Jun,6,2,2020,1,False,2020,4,False,Lunes,Lundi,1,153,23,1,Junio,Juin,1,2
20200602,2020-06-02,Tuesday,June,Jun,6,2,2020,2,False,2020,2,False,Martes,Mardi,2,154,23,2,Junio,Juin,1,1
20200603,2020-06-03,Wednesday,June,Jun,6,2,2020,3,False,2019,3,False,Miércoles,Mercredi,3,155,23,3,Junio,Juin,1,2
20200604,2020-06-04,Thursday,June,Jun,6,2,2020,4,False,2020,2,False,Jueves,Jeudi,4,156,23,4,Junio,Juin,1,1
20200605,2020-06-05,Friday,June,Jun,6,2,2020,5,False,2019,4,False,Viernes,Vendredi,5,157,23,5,Junio,Juin,1,2
20200606,2020-06-06,Saturday,June,Jun,6,2,2020,6,True,2020,2,False,Sábado,Samedi,6,158,23,6,Junio,Juin,1,1
20200607,2020-06-07,Sunday,June,Jun,6,2,2020,7,True,2020,3,False,Domingo,Dimanche,7,159,23,7,Junio,Juin,1,2
20200608,2020-06-08,Monday,June,Jun,6,2,2020,1,False,2020,2,False,Lunes,Lundi,8,160,24,1,Junio,Juin,1,1
20200609,2020-06-09,Tuesday,June,Jun,6,2,2020,2,False,2019,3,False,Martes,Mardi,9,161,24,2,Junio,Juin,1,2
20200610,2020-06-10,Wednesday,June,Jun,6,2,2020,3,False,2019,3,False,Miércoles,Mercredi,10,162,24,3,Junio,Juin,1,2
20200611,2020-06-11,Thursday,June,Jun,6,2,2020,4,False,2019,2,True,Jueves,Jeudi,11,163,24,4,Junio,Juin,1,1
20200612,2020-06-12,Friday,June,Jun,6,2,2020,5,False,2019,2,False,Viernes,Vendredi,12,164,24,5,Junio,Juin,1,1
20200613,2020-06-13,Saturday,June,Jun,6,2,2020,6,True,2020,1,False,Sábado,Samedi,13,165,24,6,Junio,Juin,1,1
20200614,2020-06-14,Sunday,June,Jun,6,2,2020,7,True,2020,4,False,Domingo,Dimanche,14,166,24,7,Junio,Juin,1,2
20200615,2020-06-15,Monday,June,Jun,6,2,2020,1,False,2020,3,False,Lunes,Lundi,15,167,25,1,Junio,Juin,1,2
20200616,2020-06-16,Tuesday,June,Jun,6,2,2020,2,False,2020,1,False,Martes,Mardi,16,168,25,2,Junio,Juin,1,1
20200617,2020-06-17,Wednesday,June,Jun,6,2,2020,3,False,2020,2,False,Miércoles,Mercredi,17,169,25,3,Junio,Juin,1,1
20200618,2020-06-18,Thursday,June,Jun,6,2,2020,4,False,2020,4,False,Jueves,Jeudi,18,170,25,4,Junio,Juin,1,2
20200619,2020-06-19,Friday,June,Jun,6,2,2020,5,False,2020,1,False,Viernes,Vendredi,19,171,25,5,Junio,Juin,1,1
20200620,2020-06-20,Saturday,June,Jun,6,2,2020,6,True,2020,3,False,Sábado,Samedi,20,172,25,6,Junio,Juin,1,2
20200621,2020-06-21,Sunday,June,Jun,6,2,2020,7,True,2019,1,False,Domingo,Dimanche,21,173,25,7,Junio,Juin,1,1
20200622,2020-06-22,Monday,June,Jun,6,2,2020,1,False,2019,3,True,Lunes,Lundi,22,174,26,1,Junio,Juin,1,2
20200623,2020-06-23,Tuesday,June,Jun,6,2,2020,2,False,2019,2,False,Martes,Mardi,23,175,26,2,Junio,Juin,1,1
20200624,2020-06-24,Wednesday,June,Jun,6,2,2020,3,False,2020,4,False,Miércoles,Mercredi,24,176,26,3,Junio,Juin,1,2
20200625,2020-06-25,Thursday,June,Jun,6,2,2020,4,False,2020,4,False,Jueves,Jeudi,25,177,26,4,Junio,Juin,1,2
20200626,2020-06-26,Friday,June,Jun,6,2,2020,5,False,2019,4,False,Viernes,Vendredi,26,178,26,5,Junio,Juin,1,2
20200627,2020-06-27,Saturday,June,Jun,6,2,2020,6,True,2020,2,False,Sábado,Samedi,27,179,26,6,Junio,Juin,1,1
20200628,2020-06-28,Sunday,June,Jun,6,2,2020,7,True,2020,3,False,Domingo,Dimanche,28,180,26,7,Junio,Juin,1,2
20200629,2020-06-29,Monday,June,Jun,6,2,2020,1,False,2019,2,False,Lunes,Lundi,29,181,27,1,Junio,Juin,1,1
20200630,2020-06-30,Tuesday,June,Jun,6,2,2020,2,False,2019,4,False,Martes,Mardi,30,182,27,2,Junio,Juin,1,2
20200701,2020-07-01,Wednesday,July,Jul,7,3,2020,3,False,2020,2,False,Miércoles,Mercredi,1,183,27,3,Julio,Juillet,2,1
20200702,2020-07-02,Thursday,July,Jul,7,3,2020,4,False,2020,2,False,Jueves,Jeudi,2,184,27,4,Julio,Juillet,2,1
20200703,2020-07-03,Friday,July,Jul,7,3,2020,5,False,2020,2,False,Viernes,Vendredi,3,185,27,5,Julio,Juillet,2,1
20200704,2020-07-04,Saturday,July,Jul,7,3,2020,6,True,2020,3,False,Sábado,Samedi,4,186,27,6,Julio,Juillet,2,2
20200705,2020-07-05,Sunday,July,Jul,7,3,2020,7,True,2020,1,False,Domingo,Dimanche,5,187,27,7,Julio,Juillet,2,1
20200706,2020-07-06,Monday,July,Jul,7,3,2020,1,False,2020,1,False,Lunes,Lundi,6,188,28,1,Julio,Juillet,2,1
20200707,2020-07-07,Tuesday,July,Jul,7,3,2020,2,False,2020,2,False,Martes,Mardi,7,189,28,2,Julio,Juillet,2,1
20200708,2020-07-08,Wednesday,July,Jul,7,3,2020,3,False,2020,1,False,Miércoles,Mercredi,8,190,28,3,Julio,Juillet,2,1
20200709,2020-07-09,Thursday,July,Jul,7,3,2020,4,False,2019,1,False,Jueves,Jeudi,9,191,28,4,Julio,Juillet,2,1
20200710,2020-07-10,Friday,July,Jul,7,3,2020,5,False,2019,2,False,Viernes,Vendredi,10,192,28,5,Julio,Juillet,2,1
20200711,2020-07-11,Saturday,July,Jul,7,3,2020,6,True,2019,2,False,Sábado,Samedi,11,193,28,6,Julio,Juillet,2,1
20200712,2020-07-12,Sunday,July,Jul,7,3,2020,7,True,2020,4,False,Domingo,Dimanche,12,194,28,7,Julio,Juillet,2,2
20200713,2020-07-13,Monday,July,Jul,7,3,2020,1,False,2020,1,True,Lunes,Lundi,13,195,29,1,Julio,Juillet,2,1
20200714,2020-07-14,Tuesday,July,Jul,7,3,2020,2,False,2020,3,False,Martes,Mardi,14,196,29,2,Julio,Juillet,2,2
20200715,2020-07-15,Wednesday,July,Jul,7,3,2020,3,False,2019,2,False,Miércoles,Mercredi,15,197,29,3,Julio,Juillet,2,1
20200716,2020-07-16,Thursday,July,Jul,7,3,2020,4,False,2019,4,False,Jueves,Jeudi,16,198,29,4,Julio,Juillet,2,2
20200717,2020-07-17,Friday,July,Jul,7,3,2020,5,False,2019,3,False,Viernes,Vendredi,17,199,29,5,Julio,Juillet,2,2
20200718,2020-07-18,Saturday,July,Jul,7,3,2020,6,True,2019,1,False,Sábado,Samedi,18,200,29,6,Julio,Juillet,2,1
20200719,2020-07-19,Sunday,July,Jul,7,3,2020,7,True,2020,4,False,Domingo,Dimanche,19,201,29,7,Julio,Juillet,2,2
20200720,2020-07-20,Monday,July,Jul,7,3,2020,1,False,2019,2,False,Lunes,Lundi,20,202,30,1,Julio,Juillet,2,1
20200721,2020-07-21,Tuesday,July,Jul,7,3,2020,2,False,2019,3,False,Martes,Mardi,21,203,30,2,Julio,Juillet,2,2
20200722,2020-07-22,Wednesday,July,Jul,7,3,2020,3,False,2020,2,True,Miércoles,Mercredi,22,204,30,3,Julio,Juillet,2,1
20200723,2020-07-23,Thursday,July,Jul,7,3,2020,4,False,2019,1,False,Jueves,Jeudi,23,205,30,4,Julio,Juillet,2,1
20200724,2020-07-24,Friday,July,Jul,7,3,2020,5,False,2020,3,False,Viernes,Vendredi,24,206,30,5,Julio,Juillet,2,2
20200725,2020-07-25,Saturday,July,Jul,7,3,2020,6,True,2020,1,False,Sábado,Samedi,25,207,30,6,Julio,Juillet,2,1
20200726,2020-07-26,Sunday,July,Jul,7,3,2020,7,True,2019,1,False,Domingo,Dimanche,26,208,30,7,Julio,Juillet,2,1
20200727,2020-07-27,Monday,July,Jul,7,3,2020,1,False,2020,4,False,Lunes,Lundi,27,209,31,1,Julio,Juillet,2,2
20200728,2020-07-28,Tuesday,July,Jul,7,3,2020,2,False,2020,2,False,Martes,Mardi,28,210,31,2,Julio,Juillet,2,1
20200729,2020-07-29,Wednesday,July,Jul,7,3,2020,3,False,2020,3,False,Miércoles,Mercredi,29,211,31,3,Julio,Juillet,2,2
20200730,2020-07-30,Thursday,July,Jul,7,3,2020,4,False,2019,1,False,Jueves,Jeudi,30,212,31,4,Julio,Juillet,2,1
